id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22578170,"1 min MTR, Budget single room 3",31947768,Nuts,,Yau Tsim Mong,22.30537,114.17159,Private room,497,7,42,2022-09-12,0.70,25,72,1,
21095047,"Kowloon Mongkok 1812 Triple Room C, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31581,114.16904,Private room,450,2,26,2019-03-26,0.42,12,0,0,
22582554,新装修，近地铁出口，购物中心，安静舒适的家庭房,47887152,Oceana,,Yau Tsim Mong,22.297,114.17224,Private room,356,2,58,2022-09-01,0.96,3,114,1,
23353609,露營帳篷,23567892,Lok,,Islands,22.23695,113.95188,Entire home/apt,120,1,0,,,1,173,0,
22583583,S4 - 3 min walk to Jordan MTR - One BR apartment,3820308,David,,Yau Tsim Mong,22.30721,114.17087,Entire home/apt,555,1,19,2022-10-12,0.32,13,365,1,
21142646,Tsim Sha Tsui Nice Room ~~~,4584648,Ivy,,Yau Tsim Mong,22.29761,114.17529,Private room,180,30,0,,,383,364,0,
21142755,Nice room in Sheung Wan,4584648,Ivy,,Central & Western,22.28661,114.14939,Private room,180,30,0,,,383,364,0,
22583848,"Quiet, safe, private apt 3 min walk to Jordan MTR",3820308,David,,Yau Tsim Mong,22.30723,114.17088,Entire home/apt,479,1,34,2022-09-07,0.56,13,147,9,
23362379,商務標雙房,65326707,Jingwen,,Yau Tsim Mong,22.31795,114.17068,Hotel room,320,6,25,2019-06-13,0.43,8,90,0,
21154670,Sheung Wan Nice Studio ~~~,4584648,Ivy,,Central & Western,22.28805,114.14619,Entire home/apt,217,30,0,,,383,364,0,
21155440,"1 min MTR, quarter room of circle",31947768,Nuts,,Yau Tsim Mong,22.30592,114.17157,Private room,474,2,10,2020-01-31,0.16,25,72,0,
22588143,Bonham Strand West Luxury Studio *7E,14861546,Tane Residence,,Central & Western,22.2857,114.14811,Entire home/apt,540,60,0,,,114,364,0,
22594815,35D Hong Kong 3 bedroom with 1 bathroom unit,76545056,Rita,,Islands,22.29178,113.94958,Entire home/apt,1017,30,0,,,19,363,0,
21155716,銅鑼灣地鐵港風持牌旅舍Causeway bay MTR licenced  guesthouse 5,149898905,Lok Ling,,Wan Chai,22.27686,114.18322,Private room,310,1,189,2022-02-16,2.97,7,0,2,
21171503,*Enjoy an islanders lifestyle here*,64902979,Sally,,Islands,22.20996,114.0292,Entire home/apt,2300,1,182,2022-10-29,2.87,10,260,21,
22617624,Triple Room in Kowloon [B1],162186374,Wai Yan,,Yau Tsim Mong,22.30459,114.17225,Private room,460,1,61,2021-10-17,1.02,12,325,0,
22658862,Studio in Causeway Bay(c27c),4584648,Ivy,,Wan Chai,22.28103,114.1831,Private room,180,30,0,,,383,365,0,
23363793,"Kowloon Mongkok 1812 Double Room B, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31681,114.16968,Private room,299,2,12,2021-01-12,0.22,12,0,0,
23368213,07G 3 Bedrooms 2 Bathrooms Furnished Apartment,76545056,Rita,,Islands,22.29217,113.94683,Entire home/apt,1050,27,0,,,19,362,0,
23369397,25F 2 Bedrooms 1 Bathroom Apartment,76545056,Rita,,Islands,22.29369,113.94718,Entire home/apt,850,30,0,,,19,365,0,
23370967,舒適家庭四人房間,65326707,Jingwen,,Yau Tsim Mong,22.31642,114.17079,Private room,580,7,13,2019-03-23,0.22,8,90,0,
21177664,Mong Kok Luxury Studio *1B,14861546,Tane Residence,,Yau Tsim Mong,22.31896,114.17109,Entire home/apt,324,60,1,2017-12-01,0.02,114,364,0,
22693111,Double Room in Kowloon [1],162186374,Wai Yan,,Yau Tsim Mong,22.30653,114.1715,Private room,360,1,110,2022-11-29,1.84,12,108,2,
21231752,★ Staycation! 2BR 1min TST MTR K11 KTV mahjong ★,153383798,Lyna,,Yau Tsim Mong,22.29638,114.17289,Entire home/apt,2902,1,418,2022-12-21,6.60,3,357,84,
23379530,Studio in Sheung Wan(sw20d),4584648,Ivy,,Central & Western,22.28844,114.14609,Private room,217,30,0,,,383,365,0,
24847275,Causeway Bay.  Spacious Room with ROOFTOP  !!(18a),97240131,Jov,,Wan Chai,22.2785,114.18085,Private room,180,29,0,,,338,364,0,
23405802,月租地鐵站350米獨立洗手間電梯公寓,59417855,Rose,,Sham Shui Po,22.33181,114.16533,Entire home/apt,399,28,23,2019-07-15,0.41,5,180,0,
22711847,"4mins walk to Sai Kung, quiet & neat village house",167525422,Yy,,Sai Kung,22.38467,114.27034,Entire home/apt,1999,5,16,2020-08-03,0.28,1,178,0,
22735757,Flat Share Studio in Tsim Sha Tsui (T7b),67709885,Steven,,Yau Tsim Mong,22.29964,114.17631,Private room,180,29,0,,,255,269,0,
23438969,Cool New York Style Studio,14161943,James,,Kwun Tong,22.3083,114.22661,Entire home/apt,427,14,88,2021-11-04,1.50,2,169,0,
24847280,Wanchai Room for 2 persons - with lift !,97240131,Jov,,Wan Chai,22.27735,114.17325,Private room,180,29,0,,,338,364,0,
22735880,Sales sales flat share room in Tsimshatsui (T7e),67709885,Steven,,Yau Tsim Mong,22.30167,114.17626,Private room,130,29,0,,,255,269,0,
24855499,Fortress Hill with lift for 1 person !,97240131,Jov,,Eastern,22.28887,114.19573,Private room,100,30,0,,,338,342,0,
22737572,月租：距離地鐵站400公尺電梯公寓獨立洗手間,167871484,David,,Sham Shui Po,22.3321,114.1654,Entire home/apt,580,180,25,2019-06-10,0.42,1,214,0,
22741757,Studio in Tsimshatsui (T7c),67709885,Steven,,Yau Tsim Mong,22.30145,114.17606,Private room,180,29,0,,,255,269,0,
23470514,"Flat share in Causeway Bay, Room for 2 (c5a)",4584648,Ivy,,Wan Chai,22.27849,114.18602,Private room,180,30,0,,,383,365,0,
24856000,Fortress Hill - for 1 person - room  with lift,97240131,Jov,,Eastern,22.29171,114.19548,Private room,180,29,0,,,338,364,0,
23492918,HK En-suite Living Room with 1 Br for rent 8900up,10428889,Theshanghai,,Yau Tsim Mong,22.31199,114.17049,Private room,384,30,1,2018-03-04,0.02,8,363,0,
22741855,Sales Sales Flat Share Room in Tsimshatsui (T7d),67709885,Steven,,Yau Tsim Mong,22.30146,114.17404,Private room,160,29,0,,,255,269,0,
24864166,Causeway Bay for 2 persons  - near Times SQ (5d),97240131,Jov,,Wan Chai,22.27864,114.1842,Private room,190,29,0,,,338,364,0,
22757366,Near Lei Tung MTR - room for rent (Rm 2 - Rm 6),168085143,Bluejay Residences,,Southern,22.24272,114.15553,Entire home/apt,280,30,1,2018-05-07,0.02,1,0,0,
22842478,有窗&到港隔离/居家隔离&北歐風雙床房/尖沙咀地鉄口 海港城 維多利亞  帶獨立衛浴,116364906,Kiki,,Yau Tsim Mong,22.29863,114.17342,Private room,663,1,17,2019-11-12,0.28,23,90,0,
22850418,Sunny & cosy flat with a balcony in South Lantau,2228242,Hillian,,Islands,22.22755,113.93272,Private room,406,2,81,2022-12-12,1.36,1,78,22,
22853034,Triple Room in Kowloon [B5],162186374,Wai Yan,,Yau Tsim Mong,22.30465,114.17097,Private room,500,1,65,2020-02-03,1.09,12,325,0,
23606658,A ROOM WITH A VIEW,176223763,Stephen,,Eastern,22.29009,114.19195,Private room,400,2,87,2020-01-03,1.52,1,116,0,
23610214,60E Tanford 2 Bedrooms Apartment for lease,76545056,Rita,,Islands,22.2922,113.94663,Entire home/apt,850,30,0,,,19,358,0,
23610678,17B 3 Bedrooms 2 Bathrooms Apartment,76545056,Rita,,Islands,22.29359,113.94876,Entire home/apt,1050,30,0,,,19,344,0,
23614797,Studio in Tsim Sha Tsui,4584648,Ivy,,Yau Tsim Mong,22.30166,114.1762,Private room,217,30,0,,,383,364,0,
22867637,Deluxe 3 bedrooms NO roof top,56570136,The Grand Blossom,,Kowloon City,22.30704,114.18587,Entire home/apt,1857,1,17,2022-01-01,0.30,46,19,3,
24864441,"Central Room for 1 person , in LKF !!!",97240131,Jov,,Central & Western,22.28019,114.15551,Private room,180,29,0,,,338,364,0,
24865197,"Room for 1 person Tsimshatsui, Kowloon",97240131,Jov,,Yau Tsim Mong,22.29987,114.17431,Private room,180,29,0,,,338,364,0,
23625641,私人花園派對,137027243,Anson,,Yuen Long,22.43968,114.03465,Private room,2500,1,0,,,2,365,0,
22874471,不向海兩房一廳_家庭3,46439433,Kennis,,Islands,22.21084,114.02872,Entire home/apt,1543,1,16,2019-08-23,0.28,7,80,0,
24875045,Long Term Stay Apartment 4BR 4T/B 6-13pax,46201805,Zyla,,Yau Tsim Mong,22.30395,114.17371,Entire home/apt,3317,28,4,2019-07-21,0.08,3,365,0,
22888908,Deluxe Suit Rm 06 At  Jordan Station,103614068,Jack,,Yau Tsim Mong,22.30772,114.17105,Private room,260,2,41,2022-10-09,0.69,9,165,2,
22890518,Double Room in Kowloon [7],162186374,Wai Yan,,Yau Tsim Mong,22.30479,114.17112,Private room,350,1,103,2020-08-06,1.75,12,322,0,
22899725,"2 x Double Bed, Private Rm & Bath, TST (1-4ppl)",70747601,Kevin,,Yau Tsim Mong,22.29847,114.17241,Private room,507,1,11,2019-03-24,0.19,2,0,0,
22908846,1 of d 3 bedrooms w sunny Terrace . modern @西灣河,169587976,Kim,,Eastern,22.28262,114.22455,Private room,300,28,11,2018-10-20,0.18,1,179,0,
23633954,Flat-shared Apartment @TST,4584648,Ivy,,Yau Tsim Mong,22.30161,114.17478,Private room,180,30,0,,,383,364,0,
23641569,Quiet Haven in the Heart or Wan Chai,4269371,Emma,,Wan Chai,22.27678,114.17063,Entire home/apt,900,3,21,2020-06-01,0.36,1,0,0,
22921325,The best location in Downtown Vancouver,38799205,Chun Man,,Sai Kung,22.31122,114.25989,Private room,78000,1,0,,,1,365,0,
23652559,Fantastic appartment Heart of Soho w/ rooftop,28444291,Eytan,,Central & Western,22.28114,114.1525,Entire home/apt,650,5,15,2020-09-21,0.26,1,0,0,
22947339,Relaxed and comfortable,14316521,Kathy,,North,22.5196,114.19005,Entire home/apt,382,1,0,,,1,0,0,
24875049,Cozy apartment w/ 4 rooms and 4 toilets (8-13pax),51289938,Ken,,Yau Tsim Mong,22.30357,114.17259,Entire home/apt,1745,1,2,2018-12-04,0.04,1,0,0,
22972164,"115  邻近香港会议展览中心, 超私隐太空舱共享空间",99505769,Cc,,Wan Chai,22.27771,114.17231,Private room,94,30,11,2019-10-16,0.18,8,90,0,
23706532,CENTRAL... Room - Good for 2 persons - Mid Levels,97240131,Jov,,Central & Western,22.28156,114.15062,Private room,205,29,0,,,338,364,0,
24884889,紅館客棧 Spin Hotel 1  - 標準雙人床房 Double bed room,166183091,Pineapple,,Yau Tsim Mong,22.31729,114.17165,Private room,135,1,35,2021-04-08,0.62,53,0,0,
23706786,"Small  Room in CENTRAL,walk to Lan Kwai Fong (23c)",97240131,Jov,,Central & Western,22.28109,114.15283,Private room,180,29,0,,,338,362,0,
22972237,"111  邻近香港諾富特世紀酒店, 雅思考場和地鐵站口的超私隐太空舱小天地+共享空间",99505769,Cc,,Wan Chai,22.27743,114.17247,Private room,100,30,14,2019-02-15,0.24,8,60,0,
24899594,!QUEEN BED! 5 MIN FRM MTR! Best 1BR apt @ Central,188259898,Farhaz,,Central & Western,22.28081,114.15582,Entire home/apt,10643,22,22,2019-04-17,0.41,1,365,0,
22977571,"BL- 溫馨舒適, 中心地帶, 旺中帶靜",117461102,Martin,,Yau Tsim Mong,22.2966,114.17116,Entire home/apt,2372,1,93,2022-11-20,1.58,3,131,6,
22980827,西九龙高铁站旁大二居可住3-7人,170381731,黎,,Yau Tsim Mong,22.30519,114.16933,Entire home/apt,22329,100,1,2018-03-17,0.02,2,365,0,
23005202,Bonham Strand West Luxury Studio *7G,14861546,Tane Residence,,Central & Western,22.28718,114.14978,Entire home/apt,594,30,0,,,114,365,0,
23006174,Yetian apartment 幸运之家,170663691,Page,,Wan Chai,22.28069,114.18667,Entire home/apt,9388,1,1,2018-02-10,0.02,1,365,0,
23007188,⭐❤20% OFF 3BR MONG KOK FAMILY Home 旺角/太子地鐵市區3房1廳❤⭐,128901758,Wil,,Yau Tsim Mong,22.32156,114.1685,Entire home/apt,893,3,102,2022-09-19,1.73,6,231,5,
23707842,Tsim sha tsui studio room Kowloon (T7bs),97240131,Jov,,Yau Tsim Mong,22.29949,114.17497,Private room,217,29,0,,,338,364,0,
23773023,Flat share in Sheung Wan(sw4a),4584648,Ivy,,Central & Western,22.28792,114.15017,Private room,180,30,1,2018-06-18,0.02,383,364,0,
23773839,3-mins walk to full set of facilities at Shatin,59239167,L,,Sha Tin,22.38236,114.2032,Shared room,736,1,11,2022-09-01,0.19,1,177,1,
23800632,Mong Kok Luxury Studio *3C,14861546,Tane Residence,,Yau Tsim Mong,22.32075,114.16988,Entire home/apt,342,7,1,2022-08-04,0.21,114,298,1,
23822281,INDUSTRIAL LOFT — TRULY UNIQUE IN HK,2965996,Anna,,Southern,22.2509,114.14998,Entire home/apt,1500,30,0,,,1,364,0,
23831583,TERRACE STUDIOS W/D TERRIFIC VIEWS,138649185,Apac,,Wan Chai,22.2686,114.18553,Private room,766,180,0,,,138,363,0,
23869927,Harbour view Studio (Causeway Bay) Studio P,2767759,Alfred,,Wan Chai,22.27899,114.18578,Entire home/apt,550,90,2,2022-09-01,0.39,5,206,2,
23886024,Spacious room for 2 in Tsim Sha Tsui (T5a),4584648,Ivy,,Yau Tsim Mong,22.30025,114.17608,Private room,130,30,0,,,383,364,0,
23008094,Triple Room in Kowloon [6],162186374,Wai Yan,,Yau Tsim Mong,22.30651,114.17234,Private room,460,1,42,2021-05-01,0.71,12,325,0,
24900857,"Small room in CENTRAL, Mid-Levels for 1 person",97240131,Jov,,Central & Western,22.28094,114.15225,Private room,180,29,0,,,338,364,0,
23009162,尖沙咀彌敦道的大二居室,170696185,思坤,,Yau Tsim Mong,22.29555,114.17174,Entire home/apt,4293,1,0,,,1,365,0,
23887249,Tsim Sha Tsui  Studio Room  - T6as,4584648,Ivy,,Yau Tsim Mong,22.30001,114.17603,Private room,200,30,0,,,383,364,0,
23915975,Riva 爾巒,168278939,Lily,,Yuen Long,22.44118,114.05395,Entire home/apt,1000,28,12,2022-07-30,0.22,1,81,1,
23033767,主人房,164370614,Leo,,Yau Tsim Mong,22.30446,114.16823,Private room,1473,31,3,2018-04-04,0.05,2,365,0,
23966008,Spacious Studio Apartment Near Causeway Bay [3],6315448,Lauli15,,Eastern,22.28351,114.19295,Entire home/apt,636,90,4,2021-11-01,0.07,1,176,0,
24054753,Little place,149655079,Watinah,,Wan Chai,22.27675,114.16934,Private room,380,2,19,2022-11-18,0.33,2,155,5,
23034024,Bright & cozy room ,11124125,Victor,,Kowloon City,22.31832,114.18906,Private room,3254,1,0,,,1,365,0,
23082547,Large Cosy room with Private bathroom,130594122,Kenny,,Wan Chai,22.2815,114.18575,Private room,541,3,4,2022-08-24,0.08,3,86,1,
23115501,尖沙咀特色居洒屋旅館-地鉄站B1出口側,50172398,Gloria,,Yau Tsim Mong,22.29983,114.17181,Private room,700,1,8,2022-07-29,0.15,47,365,2,
23127970,Studio 4 - Great Location (Jordan MTR) Quiet 1 BR,3820308,David,,Yau Tsim Mong,22.30723,114.17078,Entire home/apt,653,2,8,2022-08-23,0.14,13,84,2,
24074943,Renovated Apartment with 2 rooms - Kennedy Town!,8969871,Laurent,,Central & Western,22.28403,114.13041,Entire home/apt,1000,5,29,2022-12-22,0.52,1,264,12,
24083449,Ocean view one bedroom by Kowloon Park,99664272,Monita,,Yau Tsim Mong,22.29985,114.16837,Private room,888,30,0,,,1,173,0,
24131401,Seaview Studio O Causeway Bay,2767759,Alfred,,Wan Chai,22.27839,114.18576,Entire home/apt,500,90,3,2022-04-04,0.18,5,180,1,
24160559,56E 2 Bedrooms 1 Bathroom Apartment for Lease,76545056,Rita,,Islands,22.29294,113.95188,Entire home/apt,817,28,0,,,19,362,0,
23149916,ARTOURAGE - Art at Residence & Terrace SYP,50688388,Jane,,Central & Western,22.28431,114.13937,Entire home/apt,1933,5,23,2022-11-16,0.39,1,201,4,
24901177,Causeway Bay room .   Walk to TIMES SQ (c12b),97240131,Jov,,Wan Chai,22.27943,114.18427,Private room,180,29,0,,,338,364,0,
24908867,"時尚酒店A ROOM,1.5米床 訂房前必需先向我查詢",94474045,酒店,,Yau Tsim Mong,22.3008,114.17356,Private room,382,1,3,2018-11-25,0.05,13,31,0,
23169745,尖沙咀地鉄站一分鐘-北歐風格大床房獨立衛浴,50172398,Gloria,,Yau Tsim Mong,22.29962,114.17201,Private room,550,1,3,2018-10-05,0.05,47,358,0,
24913246,"時尚酒店 B ROOM,1.5米大床，訂房前必須向我查詢",94474045,酒店,,Yau Tsim Mong,22.30151,114.17341,Private room,470,1,5,2019-04-06,0.09,13,11,0,
24922608,Tsim Sha Tsui Hotel Studio in Mody Rd,4481461,Simon,,Yau Tsim Mong,22.29435,114.17337,Entire home/apt,2500,1,3,2019-04-18,0.06,9,90,0,
23190593,Loplus@Johnston Serviced Apts 1BRM 480sq.ft 15%off,120049791,Wing,,Wan Chai,22.27585,114.17103,Private room,1150,30,0,,,8,180,0,
24167990,Triple Room in Kowloon [8],162186374,Wai Yan,,Yau Tsim Mong,22.30594,114.17085,Private room,460,1,28,2020-01-28,0.53,12,325,0,
24213731,"Kowloon Mongkok 1812 Triple Room D,near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31776,114.16872,Private room,450,2,19,2019-05-15,0.33,12,0,0,
24925697,WANCHAI Room for 2  - with lift !!!  (3a),97240131,Jov,,Wan Chai,22.27689,114.17139,Private room,180,29,0,,,338,364,0,
24257693,"Budget room, 1single bed, private room & bath, TST",70747601,Kevin,,Yau Tsim Mong,22.29766,114.17292,Private room,251,3,23,2019-08-18,0.40,2,0,0,
24927014,"*Bright,cosy, 2 min-WanChai MTR-Long Term Stay*",178743845,Paul,,Wan Chai,22.27528,114.17267,Entire home/apt,750,28,1,2022-07-22,0.19,1,89,1,
24289170,Tai Kok Tsui flat share room (TK3b),67709885,Steven,,Yau Tsim Mong,22.31989,114.16233,Private room,130,29,0,,,255,179,0,
23192756,*High Life in Mid-Levels* Executive Suites Central,172449917,Patrick,,Central & Western,22.27391,114.1613,Entire home/apt,10768,22,17,2019-12-25,0.29,1,365,0,
23236968,"A Beach holiday ,不接待隔離 。",1759518,Margaret  K.Y.,,Islands,22.21772,114.11876,Private room,457,3,6,2022-09-08,0.10,2,0,4,
24927117,Yaumatei Room for 2 - with lift  ( 13c),97240131,Jov,,Yau Tsim Mong,22.31316,114.16927,Private room,180,29,0,,,338,364,0,
23241026,Newly renovated - Tin Hau Studio Flat,6067974,Wilson,,Wan Chai,22.28443,114.19258,Entire home/apt,800,30,1,2018-12-29,0.02,53,364,0,
24935517,Wanchai Apartment W/Hotel Service Queens Rd East,4481461,Simon,,Wan Chai,22.27386,114.17395,Entire home/apt,2300,1,1,2019-02-09,0.02,9,89,0,
24318245,2 bedroom apartment in the heart of Soho,56296244,Himali,,Central & Western,22.28388,114.15104,Entire home/apt,1550,3,0,,,1,173,0,
23257630,Room available in Sheung Wan (SW9c),67709885,Steven,,Central & Western,22.28763,114.14474,Private room,130,31,0,,,255,364,0,
24946065,NEW!! Happy Valley TERRACE -Serviced Studio,185091653,The Unit,,Wan Chai,22.26811,114.18575,Entire home/apt,442,90,0,,,8,362,0,
24357532,Flat share in Sheung Wan,4584648,Ivy,,Central & Western,22.28797,114.14993,Private room,180,30,0,,,383,364,0,
24359951,Cozy New Flat,38353445,Giuseppe,,Central & Western,22.28631,114.14244,Entire home/apt,598,10,9,2022-04-24,0.16,1,196,1,
23286576,Sweet Home@HK Queens RD Central 1 LADY GUEST ONLY,38301422,Angie,,Central & Western,22.28644,114.15032,Shared room,598,2,5,2019-05-03,0.10,1,362,0,
23313994,❤❤ Lovely Studio ❤❤ center of TST,102340239,Kasey,,Yau Tsim Mong,22.30025,114.1752,Entire home/apt,779,10,111,2019-12-15,1.90,1,90,0,
23315645,[Best Deal] Newly cosy studio. 2min to MTR,88492446,Nikky,,Eastern,22.29139,114.20071,Entire home/apt,340,3,77,2022-11-30,1.32,1,38,5,
23328547,愉景湾海景房（迪士尼、机场、亚博）（Disney、 airport、AsiaWorld-Expo ）,173739892,Kent,,Islands,22.2951,114.02367,Private room,1400,1,188,2022-08-08,3.21,2,80,10,
24379665,Bonham Strand West Luxury Studio *7A,14861546,Tane Residence,,Central & Western,22.28721,114.14759,Entire home/apt,594,30,1,2022-05-31,0.14,114,206,1,
24380829,Double Room / Book Disneyland & Ocean Park Tickets,24687240,Yang,,Yau Tsim Mong,22.315355,114.170448,Private room,1005,7,2,2019-11-07,0.05,31,0,0,
24969770,Quiet environment Countryside,188772590,Cy,,Islands,22.26509,113.99531,Entire home/apt,2000,1,5,2020-05-02,0.12,1,96,0,
24387333,Cleverly Luxury Studio B,14861546,Tane Residence,,Central & Western,22.28653,114.15069,Entire home/apt,594,30,1,2022-03-15,0.11,114,364,1,
24387636,Cleverly Luxury Studio A,14861546,Tane Residence,,Central & Western,22.28535,114.15006,Entire home/apt,558,30,0,,,114,365,0,
24406334,香港九龍將軍澳…山景房，依山傍海，一個完全暫新豪華的高尚住宅區,184154586,Sam,,Sai Kung,22.29331,114.27152,Private room,380,29,13,2019-01-02,0.23,2,90,0,
25779833,15F 2 Bedrooms 1 Bathroom Furnished Apartment,76545056,Rita,,Islands,22.2936,113.95167,Entire home/apt,850,28,0,,,19,173,0,
24976033,50% off Wanchai DBL Rm 505sqft (DailyMaid & GYM),145894558,Pinky,,Wan Chai,22.28029,114.17615,Entire home/apt,2087,1,173,2022-02-15,3.19,6,0,17,
25781480,30E Hong Kong 2 Bedrooms 1 Bathroom Apartment,76545056,Rita,,Islands,22.29319,113.95128,Entire home/apt,850,28,0,,,19,358,0,
24408481,"(NEW)LOFT Style, 3BR 3WR, near Wanchai MTR",101342921,BoBo,,Wan Chai,22.27833,114.17809,Entire home/apt,1500,2,97,2020-03-29,1.71,1,113,0,
24414641,宜居家庭,90407044,Yuenlung,,Kowloon City,22.31998,114.18244,Entire home/apt,3000,1,0,,,1,178,0,
24440320,Wanchai -- Wanchai - Room for 1 person !!!,97240131,Jov,,Wan Chai,22.27679,114.17615,Private room,180,29,0,,,338,364,0,
25784628,Amazing 3b flat with magnificent view Sai Ying Pun,193783108,Danielle,,Central & Western,22.287,114.14385,Entire home/apt,1800,120,0,,,1,358,0,
25785119,5 Star Hotel Room Leighton Rd Causeway Bay,4481461,Simon,,Wan Chai,22.27622,114.18182,Entire home/apt,2200,1,7,2019-04-01,0.13,9,180,0,
25785503,Sheung Wan room(sw17d),4584648,Ivy,,Central & Western,22.28788,114.14753,Private room,180,30,0,,,383,363,0,
